00000441,0500,04.11.2021,04.11.2021
00000441,0500,21.10.2021,21.10.2021
00000443,0500,24.10.2021,24.10.2021
00000443,0500,31.10.2021,31.10.2021
00000443,0500,07.11.2021,07.11.2021
00000443,0500,14.11.2021,14.11.2021
00000443,0100,10.11.2021,10.11.2021
00000443,0100,17.11.2021,17.11.2021
00000443,0100,21.10.2021,21.10.2021
00000445,0300,03.11.2021,03.11.2021
00000445,0300,09.11.2021,09.11.2021
00000445,0100,27.10.2021,27.10.2021
00000445,0300,02.11.2021,02.11.2021
00000445,0500,23.10.2021,23.10.2021
00000445,0500,24.10.2021,24.10.2021
00000445,0500,31.10.2021,31.10.2021
00000445,0500,06.11.2021,06.11.2021
00000445,0500,07.11.2021,07.11.2021
00000445,0500,14.11.2021,14.11.2021
00000445,0500,20.11.2021,20.11.2021
00000445,0100,28.10.2021,28.10.2021
00000445,0100,29.10.2021,29.10.2021
00000445,0100,30.10.2021,30.10.2021
00000457,0700,13.11.2021,13.11.2021
00000457,0700,11.11.2021,11.11.2021
00000457,0700,10.11.2021,10.11.2021
00000457,0900,30.10.2021,30.10.2021
00000457,0700,05.11.2021,05.11.2021
00000457,0700,09.11.2021,09.11.2021
00000457,0700,06.11.2021,06.11.2021
00000457,0700,21.10.2021,21.10.2021
00000457,0700,22.10.2021,22.10.2021
00000457,0500,14.11.2021,14.11.2021
00000457,0500,07.11.2021,07.11.2021
00000457,0500,31.10.2021,31.10.2021
00000457,0500,24.10.2021,24.10.2021
00000457,0700,23.10.2021,23.10.2021
00000457,0700,03.11.2021,03.11.2021
00000457,0700,04.11.2021,04.11.2021
00000463,0500,19.11.2021,19.11.2021
00000463,0500,12.11.2021,12.11.2021
00000463,0500,05.11.2021,05.11.2021
00000463,0500,29.10.2021,29.10.2021
00000463,0100,28.10.2021,28.10.2021
00000463,0500,22.10.2021,22.10.2021
00000463,0100,23.10.2021,23.10.2021
00000465,0500,22.10.2021,22.10.2021
00000465,0500,12.11.2021,12.11.2021
00000465,0500,19.11.2021,19.11.2021
00000465,0700,15.11.2021,15.11.2021
00000465,0700,13.11.2021,13.11.2021
00000465,0700,21.10.2021,21.10.2021
00000465,,30.10.2021,30.10.2021
00000465,,31.10.2021,31.10.2021
00000465,,01.11.2021,01.11.2021
00000465,,02.11.2021,02.11.2021
00000465,,03.11.2021,03.11.2021
00000465,,04.11.2021,04.11.2021
00000465,,05.11.2021,05.11.2021
00000465,,06.11.2021,06.11.2021
00000465,,07.11.2021,07.11.2021
00000465,,08.11.2021,08.11.2021
00000465,,29.10.2021,29.10.2021
00000465,,28.10.2021,28.10.2021
00000468,0300,18.11.2021,18.11.2021
00000468,0500,23.10.2021,23.10.2021
00000468,0500,24.10.2021,24.10.2021
00000468,0500,31.10.2021,31.10.2021
00000468,0500,06.11.2021,06.11.2021
00000468,0500,14.11.2021,14.11.2021
00000468,0500,07.11.2021,07.11.2021
00000468,0500,20.11.2021,20.11.2021
00000470,0500,14.11.2021,14.11.2021
00000470,0100,09.11.2021,09.11.2021
00000470,0100,12.11.2021,12.11.2021
00000470,0500,08.11.2021,08.11.2021
00000470,0100,13.11.2021,13.11.2021
00000470,0500,24.10.2021,24.10.2021
00000470,0500,31.10.2021,31.10.2021
00000471,0500,27.10.2021,27.10.2021
00000471,0100,23.10.2021,23.10.2021
00000471,0100,06.11.2021,06.11.2021
00000471,0100,24.10.2021,24.10.2021
00000471,0100,28.10.2021,28.10.2021
00000471,0100,29.10.2021,29.10.2021
00000471,0100,21.10.2021,21.10.2021
00000471,0100,25.10.2021,25.10.2021
00000471,0100,26.10.2021,26.10.2021
00000471,0100,30.10.2021,30.10.2021
00000471,0100,31.10.2021,31.10.2021
00000471,0100,02.11.2021,02.11.2021
00000471,0100,04.11.2021,04.11.2021
00000471,0100,05.11.2021,05.11.2021
00000471,0100,01.11.2021,01.11.2021
00000471,0500,17.11.2021,17.11.2021
00000471,0500,10.11.2021,10.11.2021
00000471,0100,09.11.2021,09.11.2021
00000471,0100,07.11.2021,07.11.2021
00000471,0500,03.11.2021,03.11.2021
00000472,0500,24.10.2021,24.10.2021
