201070226,HA-71787,Master Batch  Blue
201070227,CM-71788,Master Batch  Blue
201070228,HA-71784,Master Batch Blue
201070229,HA-71785,Master Batch Blue
201070230,CM-71789,Master Batch  Blue
201070231,HA-71792,Master Batch Blue
201070232,BR-7220,Master Batch Blue
201070233,CM-71793,Master Batch  Blue
201070234,CM-71794,Master Batch  Blue
201070235,CM-71795,Master Batch  Blue
201070236,CM-MT71796,Master Batch  Blue
201070237,BR-7704,PC Masterbatch
201070238,BR-7152 PPMT,Master Batch Blue
201070239,CM-71797,Master Batch  Blue
201070240,CM-71798,Master Batch  Blue
201070241,SA-71799,Master Batch  Blue
201070242,CM-MT71800,Master Batch  Blue
201070243,HA-71801,Master Batch  Blue
201070244,HA-76,Master Batch Blue
201070245,BR-7009,Master Batch Blue
201070246,BR-7198R,Master Batch Blue
201070247,BR-7195P,Master Batch Blue
201070248,CM-71802,Master Batch  Blue
201070249,HA-71803,Master Batch  Blue
201070250,CM-71804,Master Batch  Blue
201070251,CM-71805,Master Batch  Blue
201070252,OM-71,Blue
201070253,CM-71806,Master Batch  Blue
201070254,CM-71807,Master Batch  Blue
201070255,CM-71808,Master Batch  Blue
201070256,SA-71809,Master Batch  Blue
201070257,maxflow OM-70,Blue
201070259,SA-71814,Master Batch  Blue
201070262,HA-71816,Master Batch  Blue
201070264,HA-71819,Master Batch  Blue
201070265,CM-77,Master Batch  Blue
201070271,SA-71825,Master Batch Sky Blue
201070272,SA-71826,Master Batch Surgical Blue
201070273,SA-71827,Master Batch Surgical Blue
201070274,SA-71828,Master Batch  Blue
201070276,SA-71829,Master Batch  Blue
201070278,HA-71831,Master Batch  Blue
201070283,CMN-500,ABS Masterbatch
201070284,CMN-501,HIPS Masterbatch
201070291,CMN-518,PET MASTER BATCH
201070292,BR-7609,HIPS Masterbatch
201070293,CMN-519,GPPS MASTER BATCH
201070294,SU-71838,Master Batch  Blue
201070297,SU-71841,Master Batch  Blue
201070298,BR-7308,PET Masterbatch
201070301,BR-7501,MASTER BATCH BLUE
201070303,SU-71843,Master Batch  Blue
201070304,SA-71844,Master Batch  Blue
201070309,BR-7311,PET Masterbatch
201070310,BR-7136N-001,MASTER BATCH BLUE
201070311,BR-7070-M,Master Batch Blue
201070312,CMN-584,PET MASTER BATCH
201070313,CMN-585,PET MASTER BATCH
201070315,HA-71850,Master Batch  Blue
201070316,CMN-586,PET MASTER BATCH
201070317,HA-71851,Master Batch  Blue
201070318,HA-71852,Master Batch  Blue
201070321,CMN-602,PET MASTER BATCH
201070322,CMN-603,PET MASTER BATCH
201070323,CMN-604,PET MASTER BATCH
201070324,CMN-608,ABS MASTER BATCH
201070328,HA-71857,Master Batch  Blue
201070329,BR-7312,PET Masterbatch
201080002,BR-801A,Master Batch Green
201080004,BR-807,Master Batch Green
201080005,BR-8080,Master Batch Green
201080006,BR-8082,Master Batch Green
201080007,BR-8082MK,Master Batch Green
201080008,BR-8087,Master Batch Green
201080010,BR-8088,Master Batch Green
201080011,BR-8102,Master Batch Green
201080012,BR-8104,Master Batch Green
201080014,BR-811,Master Batch Green
201080015,BR-8110,Master Batch Green
201080016,BR-8111,Master Batch Green
201080017,BR-8112,Master Batch Green
201080018,BR-8115,Master Batch Green
201080019,BR-8115PLM,Master Batch Green
201080020,BR-8115PP,Master Batch Green
201080021,BR-8116,Master Batch Green
201080022,BR-8118,Master Batch Green
201080023,BR-8119,Master Batch Green
201080024,BR-812,Master Batch Green
201080025,BR-8120,Master Batch Green
201080026,BR-8125B,Master Batch Green
201080027,BR-8127,Master Batch Green
201080028,BR-812N,Master Batch Green
201080029,BR-8131,Master Batch Green
201080030,BR-8133,Master Batch Green
201080031,BR-8134,Master Batch Green
201080033,BR-8135FDA,Master Batch Green
201080034,BR-8135PPR,Master Batch Green
201080035,BR-8137,Master Batch Green
201080036,BR-8138,Master Batch Green
201080037,BR-814,Master Batch Green
201080038,BR-8143,Master Batch Green
201080039,BR-8145N,Master Batch Green
201080040,BR-8148,Master Batch Green
201080041,BR-8149,Master Batch Green
201080042,BR-8150A,Master Batch Green
201080043,BR-8152,Master Batch Green
201080044,BR-8153,Master Batch Green
201080045,BR-8154,Master Batch Green
201080046,BR-8154N,Master Batch Green
201080048,BR-8156,Master Batch Green
201080049,BR-8158N,Master Batch Green
201080050,BR-8159,Master Batch Green
201080051,BR-815C,Master Batch Green
201080052,BR-815CPLM,Master Batch Green
201080053,BR-8160,Master Batch Green
201080054,BR-8167,Master Batch Green
201080055,BR-8182,Master Batch Green
201080058,BR-819M,Master Batch Green
201080059,BR-821,Master Batch Green
201080060,BR-8210,Master Batch Green
201080061,BR-8215,Master Batch Green
201080062,BR-821N,Master Batch Green
201080065,BR-856,Master Batch Green
201080067,BR-860N,Master Batch Green
201080069,BR-880,Master Batch Green
201080070,BR-C220 (Green),Master Batch Green
201080072,BR-8111 N,MASTER BATCH GREEN
201080073,BR-8513,MASTER BATCH GREEN
201080074,BR-826,MASTER BATCH GREEN
201080075,BR-8128 N,MASTER BATCH GREEN
201080077,BR-839,MASTER BATCH GREEN
201080078,BR-8225,MASTER BATCH GREEN
201080079,BR-8182N,Master Batch Green
201080080,BR-8087MK,GREEN MASTER BATCH
201080081,BR-8183B,MASTER BATCH GREEN
201080082,BR-8157N,MASTER BATCH GREEN
201080083,BR-8103N,Master Batch Green
201080084,BR-8121N,Master Batch Green
201080085,BR-8227,MASTER BATCH GREEN
201080087,BR-8176,Master Batch Green
201080088,BR-8230,Master Batch Green
201080090,BR-8033,Master Batch Green
201080091,BR-8140,Master Batch Green
201080093,BR-8186,Master Batch Green
201080094,BR-875,Master Batch Green
201080095,BR-8146N,Master Batch Green
201080097,BR-8236 FDA,Master Batch Green
201080098,BR-81983,Master Batch Green
201080099,BR-8131PP,Master Batch Green
201080100,BR-8117,Master Batch Green
201080101,BR-8003,Master Batch Green
201080102,BR-8126,Master Batch Green
201080103,BR-8007,Master Batch Green
201080104,BR-8008,Master Batch Green
201080105,BR-809,Master Batch Green
201080106,BR-8009,Master Batch Green
201080107,BR-8126G,Master Batch Green
201080110,BR-80016,Master Batch Green
201080112,BR-8122,Master Batch Green
201080113,BR-8301,PET Masterbatch
201080114,BR-8533,ABS Masterbatch
201080115,BR-80018,Master Batch Green
201080116,BR-8601,GPPS Mastrebatch
201080117,BR-80017,Master Batch Green
201080118,BR-820,Master Batch Green
201080119,BR-860NP,Master Batch Green
201080120,BR-80022,Master Batch Green
201080121,BR-80030,Master Batch Green
201080122,BR-80027,Master Batch Green
201080123,BR-ME81N,Master Batch Green
201080124,BR-80029,Master Batch Green
201080125,BR-80012A,Master Batch Green
201080126,BR-80023,Master Batch Green
201080127,BR-80043,Master Batch Green
201080128,BR-80039,Master Batch Green
201080129,BR-823,Master Batch Green
201080130,BR-8503,ABS clear masterbatch
201080131,BR-854,Master Batch Green
201080132,BR-8078,Master Batch Green
201080133,BR-80038,Master Batch Green
201080134,BR-80048,Master Batch Green
201080135,BR-80049,Master Batch Green
201080136,BR-80050,Master Batch Green
201080137,BR-80046,Master Batch Green
201080138,BR-80040,Master Batch Green
201080139,BR-GR 82,Master Batch Green
201080140,BR-GR 85A,Master Batch Green
201080142,BR-8024,Master Batch Green
201080143,BR-E-81,Master Batch Green
201080144,BR-GR 891,Master Batch Green
201080145,BR-GR 897,Master Batch Green
201080147,BR-GR 892N,Master Batch Green
201080148,BR-GR 899,Master Batch Green
201080149,BR-8156 Matt,Master Batch Green
201080150,BR-GR 896,Master Batch Green
201080151,BR-894,Master Batch Green
201080152,BR-GR 803,Master Batch Green
201080153,BR-GR 898,Master Batch Green
201080154,BR-8302,PET Masterbatch
201080155,BR-GR 812,Master Batch Green
201080156,BR-GR 83,Master Batch Green
201080157,BR-GR 806,Master Batch Green
201080158,BR-GR 810,Master Batch Green
201080159,BR-GR 813,Master Batch Green
201080160,BR-8303F,PET Masterbatch
201080161,BR-8100,Master Batch Green
201080162,BR-GR 802N,Master Batch Green
201080163,BR-GR 807N,Master Batch Green
201080164,BR-GR 828,Master Batch Green
201080165,BR-GR 828 N,Master Batch Green
201080166,BR-817,Master Batch Green
201080167,BR-8285,Master Batch Green
201080168,BR-GR 833,Master Batch Green
201080169,BR-GR 834,Master Batch Green
201080171,BR-GR 830,GREEN MASTER BATCH
201080172,BR-GN-825,Master Batch Green
201080173,BR-GR 837RR,Master Batch Green
201080177,BR-GR 834N,Master Batch Green
201080178,BR-GR-825,Master Batch Green
201080179,BR-8603,GPPS Masterbatch Dark Green
201080183,BR-819M RG,Master Batch Green
201080186,BR-887,Master Batch Green
201080187,BR-80058,Master Batch Green
201080188,BR-80057,Master Batch Green
201080189,BR-8202,Master Batch Green
201080190,BR-8305,PET Masterbatch
201080192,BR-FG 05,Master Batch Green
201080193,BR-8204,Master Batch Green
201080194,HA 82,Master Batch Green
201080195,HA-800,Master Batch Green
201080197,BR-8209,Master Batch Green
201080198,BR-8191,Master Batch Green
201080199,BR-8207,Master Batch Green
201080200,FS-805,Master Batch Flourscent  Green
201080201,BR-8306,PET Master batch Green
201080202,FG-806,Flouroscent green masterbatch
201080204,HA 45,Master Batch Red
201080207,BR-8307,PET Master batch Green
201080208,FG-801N,Flouroscent green
201080209,HA-88,Master Batch Green
201080210,SU-817,Master Batch Yellow
201080211,HA-87N,Master Batch Green
201080212,TS-812,Green MB
201080214,SA-M820,Master Batch Green
201080215,HA-8207,Master Batch Green
201080218,SA-822,Master Batch Green
201080222,BR-8604,GPPS Mastrebatch
201080223,SU-827,Master Batch Green
201080224,SU-828,Master Batch Green
201080225,BR-8087 SK,Master Batch Green
201080226,SU-819,Master Batch Pearl Green
201080227,HA-81862,Master Batch Green
201080228,SA-824,Master Batch Green
201080230,SU-81874,Master Batch Green
201080231,SA-825,Master Batch Green
201080232,PPC-81001,Green Compound
201080233,SU-81875,Master Batch Green
201080234,HA-81881,Master Batch Green
201080235,SU-81870,Master Batch Green
201080236,SA-821,Master Batch Green
201080237,BR-8701,PC Master Batch Green
201080238,MT-81891,Master Batch Pearl Green
201080239,G-800,Master Batch Green
201080240,SA-81892,Master Batch Green
201080241,HA-81902,Master Batch Green
201080242,SA-81900N,Master Batch Green
201080243,BR-8309,Master Batch Green
201080244,HA-81906,Master Batch Green
201080245,HA-81895,Master Batch Green
201080246,BR-8310,Master Batch Green
201080247,HA-835,Master Batch Green
201080248,BR-8702,PC Master Batch Green
201080249,SA-81911,Master Batch Green
201080250,SU-81916,Master Batch Green
201080251,FG-81896,Flouroscent green
201080252,CM-81868,Master Batch Green
201080253,CM-81869,Master Batch Green
201080254,CM-81,Master Batch Green
201080255,CM-81917N,Master Batch Green
201080256,CM-81921,Master Batch Green
201080257,CM-81923,Master Batch Green
201080258,SU-807,Master Batch Green
201080259,SA-81924,Master Batch Green
201080260,CM-81925,Master Batch Green
201080261,BR-8220,Master Batch Green
201080262,CM-81927,Master Batch Green
201080263,HA-81927,Master Batch Green
201080264,HA-81926,Master Batch Green
201080265,CM-81928,Master Batch Green
201080266,HA-81929,Master Batch Green
201080267,CM-81930,Master Batch Green
201080268,CM-81934,Master Batch Green
201080269,CM-81933,Master Batch Green
201080270,CM-81932,Master Batch Green
201080271,SA-81899,Master Batch Green
201080272,CM-MT81935,Master Batch Green
201080273,BR-8154 PPMT,Master Batch Green
201080274,SA-81936,Master Batch Green
201080275,SA-81937,Master Batch Green
201080276,BR-KF-80,Master Batch Green
201080277,CM-MT-81938,Master Batch Green
201080278,CM-81939,Master Batch Green
201080279,CM-81940,Master Batch Green
201080280,HA-81914,Master Batch Green
201080281,BR-816,Master Batch Green
201080282,BR-8185,Master Batch Green
201080283,BR-T820,Master Batch Green
201080284,BR-8123,Master Batch Green
201080285,CM-81941,Master Batch Green
201080286,HA-81942,Master Batch Green
201080287,CM-FS81944,Master Batch Green
201080288,CM-FS81945,Master Batch Green
201080289,CM-81878,Master Batch Green
201080290,FS-81946,Master Batch Green
201080291,CM-81947,Master Batch Green
201080292,SA-81948,Master Batch Green
201080293,CM-81949,Master Batch Green
201080295,HA-81951,Master Batch Green
201080298,HA-81954,Master Batch Green
201080299,HA-81955,Master Batch Green
201080301,HA-81957,Master Batch Green
201080303,BR-8311,Master Batch Army Green
201080307,CM-81879,Master Batch Green
201080309,CM-81962,Master Batch Green
201080310,SA-81966,Master Batch Green
201080311,SA-81967,Master Batch Green
201080312,HA-81968,Master Batch Green
201080313,HA-81963,Master Batch Green
201080314,HA-81964,Master Batch Green
201080315,HA-81969,Master Batch Green
201080317,SA-81971,Master Batch Green
201080318,CM-81970,Master Batch Green
201080322,HA-81974,Master Batch Green
201080326,SA-81978,Master Batch Green
201080328,SU-81979,Master Batch Green
201080329,SU-81980,Master Batch Green
201080330,HA-81981,Master Batch Green
201080331,HA-81982,Master Batch Green
201080332,HA-81984,Master Batch Green
201080333,SA-81985,Master Batch Army Green
201080335,HA-81987,Master Batch Green
201080336,HA-81989,Master Batch Green
201080337,HA-81990,Master Batch Green
201080340,SA-81991,Master Batch Army Green
201080342,SU-81993,Master Batch Green
201080344,HA-81996,Master Batch Green
201080345,HA-81995,Master Batch Green
201080346,HA-81997,Master Batch Green
201080347,MT-81999,Master Batch Green
201080350,CMN-553,PET MASTER BATCH
201080352,HA-81998,Master Batch Green
201080353,CMN-560,PET MASTER BATCH
201080354,CMN-571,ABS MASTER BATCH
201080359,MT-82805,Master Batch Green
201080360,CMN-574,PET MASTER BATCH
201080361,CMN-575,PET MASTER BATCH
201080363,BR-8087-M,Master Batch Green
201080367,CMN-588,PET MASTER BATCH
201080369,MT-82812,Master Batch Green
201080371,BR-8703,PC Master Batch Green
201080374,600,PET MASTER BATCH
201080375,CMN-600,PET MASTER BATCH
201080377,HA-82816,Master Batch Green
201080379,CMN-615,PET MASTER BATCH
201080380,CM-82819,Master Batch Green
201080381,CMN-623,GPPS MASTER BATCH
201080382,HA-82821,Master Batch Green
201080383,CM-82822,Master Batch Green
201080384,HA-82823,Master Batch Green
201080386,BR-8303,PET MASTER BATCH
201080388,BR-8315,PET Masterbatch
201090004,BR-9039B,Master Batch Black
201090005,BR-9050HD,Master Batch Black
201090007,BR-9055A,Master Batch Black
201090008,BR-910,Master Batch Black
201090009,BR-9100,Master Batch Black
201090011,BR-9120N,Master Batch Black
201090013,BR-9150,Master Batch Black
201090014,BR-9180,Master Batch Black
201090016,BR-9960,Master Batch Black
201090018,BR-9977,Master Batch Black
201090020,BR-9315,Master Batch Pet Black
201090021,BR-9320,Master Batch Pet Black
201090022,BR-9335F,Master Batch Pet Black
201090024,BR-9325,MASTER BATCH BLACK
201090025,BR-9521,MASTER BATCH BLACK
201090026,BR-9900,MASTER BATCH BLACK
201090027,BR-9955,MASTER BATCH BLACK
201090028,BR-MKB,MASTER BATCH BLACK
201090029,BR-9975,MASTER BATCH BLACK
201090031,BR-9910 N,MASTER BATCH BLACK
201090032,BR-Aristo Cell Black,Master Batch Black
201090033,BR-9020,MASTER BATCH BLACK
201090034,BR-9031 C,MASTER BATCH BLACK
201090035,BR-983,Black Master Batch
201090038,BR-9945,Master Batch Black
201090039,BR-9925,Master Batch Black
201090041,BR-9966N,Master Batch Black
201090043,BR-9180N,Master Batch Black
201090045,BR-9030,Master Batch Black
201090047,BR-9601,MASTER BATCH BLACK
201090048,BR-9339F,Master Batch Pet Black
201090049,BR-9283,MASTER BATCH BLACK
201090052,BR-9001,MASTER BATCH BLACK
201090053,BR-999,Master Batch Black
201090054,BR-9039B,Master Batch Black(In kgs)
201090056,BR-9999B,Master Batch Black
201090057,BR-9315F,PET Masterbatch
201090058,BR-932I,PET Masterbatch
201090059,BR-9521,ABS Masterbatch
201090060,BR-9002,MASTER BATCH BLACK
201090061,BR-9602,GPPS Masterbatch
201090062,BR-9807,Master Batch Black
201090063,BR-MT908,Black Master Batch
201090066,BR-9007,MASTER BATCH BLACK
201090067,BR-9003,MASTER BATCH BLACK
201090068,BR-9969,Master Batch Black
201090072,BR-9155,Master Batch Black
201090074,BR-90012,MASTER BATCH BLACK
201090078,BR-9301,PET Masterbatch
201090079,BR-9991,MASTER BATCH BLACK
201090082,BR-9992,MASTER BATCH BLACK
201090084,BR-9993,MASTER BATCH BLACK
201090085,BR-9303,PET Black Masterbatch
201090086,BR-9304,PET Masterbatch
201090087,BR-9999,Master Batch Black
201090088,BR-9401C,PA 66 Compound
201090090,BR-TP-999J,Calpet
201090092,BR-9149N,Master Batch Black
201090093,BR-9988,Master Batch Black
201090096,BR-9305,PET Masterbatch
201090100,BR-915C,Master Batch Black
201090103,BR-932MK,Black PET Masterbatch
201090104,BR-932K,Black PET Master Batch
201090105,BR-9702,PC Masterbatch
201090106,BR-PV 9906,MASTER BATCH BLACK
201090107,BR-9000,MASTER BATCH BLACK
201090108,BR-9199,Master Batch Black
201090110,BR-CRP 9001 (Black MB),BR-CRP 9001 (Black MB)
201090111,BR-9000 CT,MASTER BATCH BLACK
201090112,SA-906,MASTER BATCH BLACK
201090115,CM-909,Master Batch Grey
201090116,TPR-901,MASTER BATCH BLACK
201090117,BR-9978,MASTER BATCH BLACK
201090118,TS-91922,Black Master Batch
201090119,BR-9704,PC Masterbatch
201090120,HA-91923,Master Batch Black TPR
201090121,B-900,MASTER BATCH BLACK
201090122,B-901 AC,MASTER BATCH BLACK
201090123,SA-91933,MASTER BATCH BLACK
201090124,R-2417,Black DPM Sample
201090126,CM-91941,MASTER BATCH BLACK
201090127,B-933,MASTER BATCH BLACK
201090128,HA-91945,MASTER BATCH BLACK
201090129,BR-9922,Master Batch Black
201090130,BR-9933,Master Batch Black
201090131,BR-9036,BR-9036
201090132,BR-9899,Master Batch Black
201090133,BR-9955A,MASTER BATCH BLACK
201090134,BR-9050,Master Batch Black
201090135,BR-9010,Master Batch Black
201090136,BR-9035,Master Batch Black
201090137,TPR-98007,TPR BLack Compound
201090138,OM-90,Black
201090139,CM-91953,MASTER BATCH BLACK
201090143,TPR-98007N,TPR BLack Compound
201090144,CM-TPR-98013,TPR BLack Compound
201090145,CM-TPR-98013N,TPR BLack Compound
201090146,CM-TPR-98014,TPR BLack Compound
201090147,CM-TPR-98013 N2,TPR BLack Compound
201090148,HA-91966,Master Batch Black
201090149,BR-9055 PPM,Master Batch Black
201090153,SA-91971,MASTER BATCH BLACK
201090156,TPR-98013-RG,TPR BLack Compound
201090157,HA-PV91972,MASTER BATCH Grey
201090158,BR-9922A,Master Batch Black
201090161,BR-9911,Master Batch Black
201090163,TPR-98018-N,TPR BLack Compound
201090164,BR-9958,MASTER BATCH BLACK
201090165,CMN-579,PC MASTER BATCH
201090166,CMN-580,ABS MASTER BATCH
201090167,BR-9705,PC Masterbatch
201090168,SA-91980,MASTER BATCH Black
201090170,BR-9311,PET Masterbatch
201090171,B-902,Master Batch Black
201090172,CMN-609,ABS MASTER BATCH
201090173,BR-9156,Master Batch Black
201090177,CMN-622,PET MASTER BATCH
201090178,BR-9313,PET Masterbatch
201090180,OM-92,Black Glossy air dry paint
201100001,BR-9125,Master Batch Grey
201100002,BR-9128,Master Batch Grey
201100003,BR-9129,Master Batch Grey
201100006,BR-9137,Master Batch Grey
201100007,BR-9143,Master Batch Grey
201100010,BR-9190,Master Batch Grey
201100011,BR-9195,Master Batch Grey
201100012,BR-950,Master Batch Grey
201100013,BR-9150 N,MASTER BATCH GREY
201100014,BR-9163,MASTER BATCH GREY
201100019,BR-9820,MASTER BATCH GRey
201100020,PT-3930,GREY LIQUID MASTERBATCH
201100021,PT-3934 D,Grey Liquid Masterbatch
201100022,DPM-2003,Grey Dry powder Mixing
201100023,BR-9160,Master Batch Grey
201100024,PT-8904 B,Grey Liquid MasterBatch
201100025,BR-9101,Master Batch Grey
201100026,BR-173,PC Masterbatch
201100027,BR-9501,ABS Masterbatch
201100028,BR-9140,Master Batch Grey
201100029,PT-3934 A,GREY LIQUID MASTERBATCH ASKARI SOLE
201100030,BR-9147,Master Batch Grey
201100031,BR-9502,ABS Masterbatch
201100032,BR-9142,Master Batch Grey
201100033,BR-9148,Master Batch Grey
201100034,PT-8922,GREY LIQUID MASTERBATCH FIRHAJ
201100035,BR-9154,Master Batch Grey
201100036,BR-9701,Master Batch Grey
201100037,BR-9159,Master Batch Grey
201100038,BR-C901,Grey Compound
201100039,BR-94001,Master Batch Grey
201100040,BR-PBK 01,Master Batch Grey
201100041,BR-9151,Master Batch Grey
201100042,HA-904,Master Batch Grey
201100043,HA-908,Master Batch Grey
201100044,BR-9603,GPPS Masterbatch
201100045,BR-94002,Master Batch Grey
201100047,BR-9703,PC Masterbatch
201100050,HA-905,Master Batch Grey
201100051,HA-913,Master Batch Grey
201100052,HA-91915,Master Batch Grey
201100053,HA-PV 91919,Master Batch Grey
201100054,HA-912,Master Batch Grey
201100055,HA-91921,Master Batch Grey
201100056,HA-91918,Master Batch Grey
201100057,HA-91915N,Master Batch Grey
201100058,HA-91927,Master Batch Grey
201100059,R-2414,DPM-Popular pipes
201100060,R-2423,Grey DPM Sample
201100061,DPM-2003 P,GREY DPM FOR POPULAR PIPES
201100062,R-2401,Reddish Grey sampel for Servis ind
201100063,SA-91940,MASTER BATCH BLACK
201100064,HA-91937,MASTER BATCH GREY
201100065,CM-91942,MASTER BATCH Grey
201100066,R-2440,Grey Dispersion for PU
201100067,CM-91943,MASTER BATCH Grey
201100068,CM-MT91944,MASTER BATCH Grey
201100069,CM-91945,MASTER BATCH Grey
201100070,HA-91946,MASTER BATCH Grey
201100071,PT-8941,Yellowish Grey For Servis Gujrat
201100072,MT-91947,MASTER BATCH Grey
201100073,HA-91948,MASTER BATCH Grey
201100074,HA-91949,MASTER BATCH Black
201100075,HA-91950,MASTER BATCH Grey
201100076,PT-8942,Grey For Servis Gujrat
201100077,CM-91951,MASTER BATCH Grey
201100078,CM-PV91952,MASTER BATCH Grey
201100080,HA-91957,MASTER BATCH Grey
201100081,BR-8312,Master Batch Army Green
201100083,CM-PV91963,MASTER BATCH Black
201100085,CM-PV91965,MASTER BATCH Grey
201100086,SA-91967,MASTER BATCH Grey
201100087,DPM PV-906,Grey DPM for Pipe Plus
201100089,PT-3902,Grey MasterBatch (Populer sole)
201100090,BR-9307,PET Masterbatch
201100091,HA-91969,MASTER BATCH Black
201100092,R-2538,Speedy Light Grey Dispersion for servis mdk
201100094,HA-PV910,MASTER BATCH Grey
201100095,BR-8314 S,PET Masterbatch
201100096,R-2557,Grey for Servis mdk revised formulation of R-2454
201100097,HA-91975,MASTER BATCH Dark GREY
201100100,CMN-551,ABS MASTER BATCH
201100101,TPE-98023,TPR BLack Compound
201100102,CM-91978,MASTER BATCH Dark GREY
201100103,CMN-593,ABS MASTER BATCH
201100104,TPE-98023-N,TPR Grey Compound
201100105,CMN-595,ABS MASTER BATCH
201100107,CMN-624,ABS MASTER BATCH
201100108,CMN-625,ABS MASTER BATCH
201100109,CMN-629,ABS MASTER BATCH
201110001,BR-399B (to be inactive),Master Batch Pet Silver
201110004,BR-SN 02,Master Batch Silver
201110006,BR-S101,Master Batch Silver
201110008,BR-S102,Master Batch Silver
201110009,BR-SN 02N,Master Batch Silver
201110010,BR-S 5A,Master Batch Silver
201110011,BR-S2,Master Batch Silver
201110012,BR-S 108,Master Batch Silver
201110013,BR-S104,Master Batch Silver
201110014,SU-S09,Master Batch Silver
201110015,SU-S10,Master Batch Silver
201110016,PT-7905,Silver Grey dispersion for Jetsil microns
201110017,SU-S11,Master Batch Silver
201110020,CMN-572,ABS MASTER BATCH
201120003,AS-100,Master Batch Additive
201120005,BR-AB  280,Master Batch Additive
201120006,BR-AB  350,Master Batch Additive
201120007,BR-AB 350N,Master Batch Additive
201120010,BR-AS 269,Master Batch Additive
201120014,BR-ABR 02,Master Batch Additive
201120015,BR-PA 02,Master Batch Additive
201120016,BR-PA 02+,Master Batch Additive
201120017,BR-PA 300,Master Batch Additive
201120018,BR-PA 310,Master Batch Additive
201120019,BR-PA 550,Master Batch Additive
201120025,BR-ARISTO CLING,ADDITIVE MASTER BATCH
201120026,BR-PCB 830,ADDITIVE MASTER BATCH
201120029,BR-UV SUPER,ADDITIVE MASTER BATCH
201120030,BR-PA-04 N2,ADDITIVE MASTER BATCH
201120031,BR-UF 06,ADDITIVE MASTER BATCH
201120032,BR-UF-04,ADDITIVE MASTER BATCH
201120034,BR-Aristo Cling 305,ADDITIVE MASTER BATCH
201120035,BR-UF-30 PKG,FILLER MASTER BATCH
201120036,BR-TP20 P,FILLER MASTER BATCH
201120038,BR-AB-216,ADDITIVE MASTER BATCH
201120040,BR-PA-05,Additive Master Batch
201120041,BR-ABSN01,Additive Master Batch
201120042,BR-TPR,Additive Master Batch
201120043,BR-RD80,MASTER BATCH ADDITIVE
201120045,BR-TPR 09,Additive Master Batch
201120046,BR-TPR 10,Additive Master Batch
201120047,BR-FR 36,Master Batch Additive
201120048,BR-FR- 061,Master Batch Additive
201120051,BR-UF-08 P,ADDITIVE MASTER BATCH
201120052,BR-UF-10,ADDITIVE MASTER BATCH
201120055,BR-UF13,ADDITIVE MASTER BATCH
201120061,BR-PA 02 P1,ADDITIVE MASTER BATCH
201120063,BR-PA 02 P2,ADDITIVE MASTER BATCH
201120064,PA-11,Processing Aid Master Batch
201120066,BR-PA ZP,Master Batch Additive
201120067,BR-AB 50,Master Batch Additive
201120068,BR-UF-88,ADDITIVE MASTER BATCH
201120076,BR-UF 06S,ADDITIVE MASTER BATCH
201120078,BR-UF 06 P1,ADDITIVE MASTER BATCH
201120079,BR-UF 06 P2,ADDITIVE MASTER BATCH
201120080,BR-UF 06 P3,ADDITIVE MASTER BATCH
201120081,BR-UF 06 P4,ADDITIVE MASTER BATCH
201120082,BR-UF 06 P5,ADDITIVE MASTER BATCH
201120083,BR-PS 08,Master Batch Additive
201120084,BR-Antifog,Master Batch Additive
201120085,BR-CE-01,Master Batch Additive
201120086,BR-CE-02,Master Batch Additive
201120087,BR-UV STABILIZER,ADDITIVE MASTER BATCH
201120088,BR-601T,GPPS Talc Masterbatch
201120090,BR-UF 30,ADDITIVE MASTER BATCH
201120091,BR-UF 60,ADDITIVE MASTER BATCH
201120092,BR-UV PLUS,ADDITIVE MASTER BATCH
201120093,BR-PA-300,ADDITIVE MASTER BATCH
201120094,BR-ACL-02,Master Batch Additive
201120095,BR-AS 100,Master Batch Additive
201120096,BR-ABR 01,Master Batch Additive
201120099,BR-AS 282,Master Batch Additive
201120100,BR-B 01,Master Batch Additive
201120101,BR-602T,GPPS Talc Masterbatch
201120102,BR-ACL-01,Master Batch Additive
201120103,BR-AO-041,PET Masterbatch
201120105,BR-PPC 01,Master Batch Additive
201120107,BR-Aristo Nox-02,Master Additive
201120108,BR-OC-01,Master Batch Additive
201120109,BR-UF-70,Filler Master Batch
201120110,BR-UFL-03,Filler Master Batch
201120111,BR-AB  285,Master Batch Additive
201120113,BR-FP 01,Additive Master Batch
201120114,BR-UF 05P,Filler Master Batch
201120116,BR-SC01,Additive Master Batch
201120117,BR-UV SUPER HD,ADDITIVE MASTER BATCH
201120120,AFA-01,Master Batch Additive
201120121,AFA-02,Master Batch Additive
201120122,CTPR-102,crystalline TPR
201120123,BR-PA03 PLUS,ADDITVE MB
201120125,AB-281,Master Batch Additive
201120126,BR-AS1000,Master Batch Additive
201120127,CTPR-102A,crystalline TPR
201120128,TPR-98001,TPR grey compound
201120129,BR-PA-06,Master Batch Additive
201120130,BR-PA 02 Plus P,ADDITIVE MASTER BATCH
201120135,TPR-58006,TPR beige Compound
201120136,BR-PA-135,Master Batch Additive
201120137,BR-UV SUPER SP,ADDITIVE MASTER BATCH
201120138,BR-CX-01,PET Additive
201120139,BR-Aristo Cell 1009,Master Batch Additive
201120140,BR-P30,Master Batch Additive
201120141,BR-PA 400,ADDITIVE MASTER BATCH
201120143,BR-CGP-01,Master Batch Additive
